Date,Port,ticker,shares
02/02/2026,US_live_port,FISV,-2157
02/02/2026,US_live_port,UPBD,4300
02/02/2026,US_live_port,BOKF,2179
02/02/2026,US_live_port,EQH,15242
02/02/2026,US_live_port,TRGP,361
02/02/2026,US_live_port,NLY,-25661
02/02/2026,US_live_port,AGYS,-73
02/02/2026,US_live_port,UNP,-683
02/02/2026,US_live_port,COR,-240
02/02/2026,US_live_port,TALO,1869
02/02/2026,US_live_port,BBWI,-38
02/02/2026,US_live_port,MATW,-278
02/02/2026,US_live_port,NXST,-1834
02/02/2026,US_live_port,REGN,497
02/02/2026,US_live_port,TCBI,-1463
02/02/2026,US_live_port,PARR,13
02/02/2026,US_live_port,ERIE,-373
02/02/2026,US_live_port,NEXA,35
02/02/2026,US_live_port,CTMX,-20021
02/02/2026,US_live_port,SCHW,4463
02/02/2026,US_live_port,MSTR,-1576
02/02/2026,US_live_port,AOS,-5238
02/02/2026,US_live_port,RAMP,484
02/02/2026,US_live_port,SIG,-58
02/02/2026,US_live_port,ANGO,-2210
02/02/2026,US_live_port,RL,649
02/02/2026,US_live_port,MOD,-1424
02/02/2026,US_live_port,WK,586
02/02/2026,US_live_port,ATEX,-15
02/02/2026,US_live_port,DCO,528
02/02/2026,US_live_port,VCYT,1789
02/02/2026,US_live_port,OMF,4844
02/02/2026,US_live_port,ETSY,965
02/02/2026,US_live_port,JJSF,-978
02/02/2026,US_live_port,EBS,-6940
02/02/2026,US_live_port,MP,-412
02/02/2026,US_live_port,PRMB,-5799
02/02/2026,US_live_port,CPB,-459
02/02/2026,US_live_port,MXL,12652
02/02/2026,US_live_port,EBC,-865
02/02/2026,US_live_port,BH/A,-182
02/02/2026,US_live_port,PRAA,-20026
02/02/2026,US_live_port,EL,1412
02/02/2026,US_live_port,SENEA,356
02/02/2026,US_live_port,WPC,-8695
02/02/2026,US_live_port,GLNG,2492
02/02/2026,US_live_port,CFR,927
02/02/2026,US_live_port,SCSC,-26
02/02/2026,US_live_port,THR,-21
02/02/2026,US_live_port,RITM,-9483
02/02/2026,US_live_port,ACIW,3630
02/02/2026,US_live_port,VITL,-43
02/02/2026,US_live_port,META,-111
02/02/2026,US_live_port,RXO,-6429
02/02/2026,US_live_port,ACHC,-1667
02/02/2026,US_live_port,SEI,-15
02/02/2026,US_live_port,TPH,3367
02/02/2026,US_live_port,NE,-865
02/02/2026,US_live_port,AGIO,543
02/02/2026,US_live_port,SABR,105190
02/02/2026,US_live_port,PINS,-1761
02/02/2026,US_live_port,AVNS,-2507
02/02/2026,US_live_port,BLMN,6937
02/02/2026,US_live_port,NOVT,566
02/02/2026,US_live_port,EEFT,2759
02/02/2026,US_live_port,LZB,-24
02/02/2026,US_live_port,TPL,-892
02/02/2026,US_live_port,MCS,44
02/02/2026,US_live_port,LVS,1048
02/02/2026,US_live_port,JAZZ,1024
02/02/2026,US_live_port,WBS,430
02/02/2026,US_live_port,OVV,-8306
02/02/2026,US_live_port,HFWA,-12584
02/02/2026,US_live_port,LGND,218
02/02/2026,US_live_port,INSM,-1228
02/02/2026,US_live_port,PRU,1047
02/02/2026,US_live_port,PLPC,-2
02/02/2026,US_live_port,MO,3758
02/02/2026,US_live_port,BLFS,-45
02/02/2026,US_live_port,NX,4451
02/02/2026,US_live_port,NFLX,-3572
02/02/2026,US_live_port,LMT,-202
02/02/2026,US_live_port,MUSA,353
02/02/2026,US_live_port,PCRX,307
02/02/2026,US_live_port,WGS,-2267
02/02/2026,US_live_port,GPC,1911
02/02/2026,US_live_port,SMTC,-2271
02/02/2026,US_live_port,FMBH,-7885
02/02/2026,US_live_port,KBR,1645
02/02/2026,US_live_port,RSI,-11998
02/02/2026,US_live_port,GOGO,-23337
02/02/2026,US_live_port,HUBS,1403
02/02/2026,US_live_port,A,-64
02/02/2026,US_live_port,ACGL,3664
02/02/2026,US_live_port,UNIT,14455
02/02/2026,US_live_port,FIS,7921
02/02/2026,US_live_port,KOS,-184414
02/02/2026,US_live_port,VLY,-3454
02/02/2026,US_live_port,FHN,21787
02/02/2026,US_live_port,OMER,-764
02/02/2026,US_live_port,TBBK,2819
02/02/2026,US_live_port,TMHC,39
02/02/2026,US_live_port,FG,6550
02/02/2026,US_live_port,APEI,-2261
02/02/2026,US_live_port,NOV,-5509
02/02/2026,US_live_port,PCOR,1465
02/02/2026,US_live_port,CCOI,3818
02/02/2026,US_live_port,OSIS,318
02/02/2026,US_live_port,MCO,-533
02/02/2026,US_live_port,EPRT,7633
02/02/2026,US_live_port,CACC,912
02/02/2026,US_live_port,LYV,-186
02/02/2026,US_live_port,CLH,-2763
02/02/2026,US_live_port,SB,283
02/02/2026,US_live_port,GSIT,13037
02/02/2026,US_live_port,MTUS,-395
02/02/2026,US_live_port,BKR,-140
02/02/2026,US_live_port,UPS,534
02/02/2026,US_live_port,WDFC,-379
02/02/2026,US_live_port,AVPT,7655
02/02/2026,US_live_port,SNAP,21724
02/02/2026,US_live_port,QCOM,941
02/02/2026,US_live_port,ROST,-1023
02/02/2026,US_live_port,PNR,-2993
02/02/2026,US_live_port,LOB,-51
02/02/2026,US_live_port,LFST,5000
02/02/2026,US_live_port,WEC,-772
02/02/2026,US_live_port,ALB,3218
02/02/2026,US_live_port,PNFP,3951
02/02/2026,US_live_port,GCMG,23876
02/02/2026,US_live_port,CALY,9547
02/02/2026,US_live_port,OMCL,154
02/02/2026,US_live_port,MOH,1007
02/02/2026,US_live_port,BGS,-6282
02/02/2026,US_live_port,JXN,-3378
02/02/2026,US_live_port,GTLB,-1144
02/02/2026,US_live_port,MAR,-337
02/02/2026,US_live_port,ILMN,-1003
02/02/2026,US_live_port,EGY,-319
02/02/2026,US_live_port,NNN,538
02/02/2026,US_live_port,TROX,6450
02/02/2026,US_live_port,PLXS,830
02/02/2026,US_live_port,SM,-4083
02/02/2026,US_live_port,SLGN,6290
02/02/2026,US_live_port,HAE,11
02/02/2026,US_live_port,TXRH,-3107
