Date,Port,ticker,shares
01/27/2026,long_positions,TRS,5018
01/27/2026,long_positions,TOST,4613
01/27/2026,long_positions,ALK,40
01/27/2026,long_positions,MTW,195
01/27/2026,long_positions,BAP,576
01/27/2026,long_positions,RRR,7130
01/27/2026,long_positions,SBRA,4597
01/27/2026,long_positions,CPRI,5153
01/27/2026,long_positions,BMI,1293
01/27/2026,long_positions,SPOT,1113
01/27/2026,long_positions,PRVA,4135
01/27/2026,long_positions,PSN,6187
01/27/2026,long_positions,WEN,16259
01/27/2026,long_positions,BKH,2065
01/27/2026,long_positions,CLFD,4484
01/27/2026,long_positions,YOU,417
01/27/2026,long_positions,ANDE,56
01/27/2026,long_positions,ROP,1485
01/27/2026,long_positions,DBI,444
01/27/2026,long_positions,BFS,2422
01/27/2026,long_positions,WSC,4860
01/27/2026,long_positions,EW,8772
01/27/2026,long_positions,RIGL,739
01/27/2026,long_positions,WELL,789
01/27/2026,long_positions,NWPX,73
01/27/2026,long_positions,LKQ,2288
01/27/2026,long_positions,BANC,158
01/27/2026,long_positions,JOE,182
01/27/2026,long_positions,AER,1887
01/27/2026,long_positions,UBSI,939
01/27/2026,long_positions,APAM,2733
01/27/2026,long_positions,WVE,6420
01/27/2026,long_positions,WABC,7037
01/27/2026,long_positions,JCI,3158
01/27/2026,long_positions,DE,77
01/27/2026,long_positions,AYI,189
01/27/2026,long_positions,HIFS,348
01/27/2026,long_positions,AXSM,1564
01/27/2026,long_positions,BSX,3240
01/27/2026,long_positions,TRV,1708
01/27/2026,long_positions,EZPW,3843
01/27/2026,long_positions,CMC,1512
01/27/2026,long_positions,WMB,2117
01/27/2026,long_positions,LNN,607
01/27/2026,long_positions,REX,466
01/27/2026,long_positions,DAN,1841
01/27/2026,long_positions,BLKB,3566
01/27/2026,long_positions,ALNT,1950
01/27/2026,long_positions,GEF,4392
01/27/2026,long_positions,ENPH,1456
01/27/2026,long_positions,AXS,280
01/27/2026,long_positions,SITE,356
01/27/2026,long_positions,LGIH,1025
01/27/2026,long_positions,GPI,288
01/27/2026,long_positions,HIW,739
01/27/2026,long_positions,QTWO,685
01/27/2026,long_positions,NWSA,28134
01/27/2026,long_positions,CW,906
01/27/2026,long_positions,WSBC,568
01/27/2026,long_positions,STAA,118
01/27/2026,long_positions,STC,1093
01/27/2026,long_positions,CHKP,962
01/27/2026,long_positions,AAT,913
01/27/2026,long_positions,AAMI,233
01/27/2026,long_positions,ENVA,251
01/27/2026,long_positions,TLRY,3725
01/27/2026,long_positions,MOS,7524
01/27/2026,long_positions,IP,3093
01/27/2026,long_positions,NPK,183
01/27/2026,long_positions,KMI,6231
01/27/2026,long_positions,CTRE,1989
01/27/2026,long_positions,TSN,9210
01/27/2026,long_positions,HOOD,12
01/27/2026,long_positions,WMK,589
01/27/2026,long_positions,DELL,5701
01/27/2026,long_positions,PLUS,735
01/27/2026,long_positions,RBC,656
01/27/2026,long_positions,SHEN,4389
01/27/2026,long_positions,ALSN,1844
01/27/2026,long_positions,PCAR,418
01/27/2026,long_positions,SO,481
01/27/2026,long_positions,NBN,1877
01/27/2026,long_positions,BMY,1118
01/27/2026,long_positions,WYNN,2820
01/27/2026,long_positions,RMBS,1676
01/27/2026,long_positions,BGC,8801
01/27/2026,long_positions,URBN,484
01/27/2026,long_positions,FIZZ,2873
01/27/2026,long_positions,TBPH,2794
01/27/2026,long_positions,AON,699
01/27/2026,long_positions,ATR,1135
01/27/2026,long_positions,WCC,1366
01/27/2026,long_positions,FSK,1711
01/27/2026,long_positions,CWK,205
01/27/2026,long_positions,CIEN,530
01/27/2026,long_positions,GS,332
01/27/2026,long_positions,EXC,3171
01/27/2026,long_positions,FISI,1344
01/27/2026,long_positions,BV,2306
01/27/2026,long_positions,XHR,1099
01/27/2026,long_positions,BH,131
01/27/2026,long_positions,WOR,2467
01/27/2026,long_positions,INVH,7134
01/27/2026,long_positions,LDOS,1023
01/27/2026,long_positions,HII,459
01/27/2026,long_positions,BTU,807
01/27/2026,long_positions,TMP,93
01/27/2026,long_positions,VRSN,2638
01/27/2026,long_positions,FIX,51
01/27/2026,long_positions,KBH,155
01/27/2026,long_positions,ABEO,9629
01/27/2026,long_positions,ORN,2812
01/27/2026,long_positions,CABO,3405
01/27/2026,long_positions,FICO,293
01/27/2026,long_positions,TWLO,1164
01/27/2026,long_positions,SD,5393
01/27/2026,long_positions,BJRI,362
01/27/2026,long_positions,BK,2956
01/27/2026,long_positions,CPS,576
01/27/2026,long_positions,PFGC,3472
01/27/2026,long_positions,LYTS,4693
01/27/2026,long_positions,BKU,2576
01/27/2026,long_positions,LNC,71
01/27/2026,long_positions,AGM,39
01/27/2026,long_positions,TEL,1284
01/27/2026,long_positions,MIRM,2447
01/27/2026,long_positions,HBNC,8102
01/27/2026,long_positions,ARWR,1754
01/27/2026,long_positions,PLNT,192
01/27/2026,long_positions,ASH,215
01/27/2026,long_positions,CCEP,4699
01/27/2026,long_positions,TRU,2197
01/27/2026,long_positions,VSCO,84
01/27/2026,long_positions,GM,613
01/27/2026,long_positions,CWEN,8002
01/27/2026,long_positions,VCEL,1772
01/27/2026,long_positions,KMX,764
01/27/2026,long_positions,DTM,55
01/27/2026,long_positions,UVSP,337
01/27/2026,long_positions,NMIH,2710
01/27/2026,long_positions,INSW,651
01/27/2026,long_positions,HNRG,1987
01/27/2026,long_positions,CRBG,8108
01/27/2026,long_positions,GLDD,1254
01/27/2026,long_positions,JANX,14519
01/27/2026,long_positions,SRRK,609
01/27/2026,long_positions,ALLY,96
01/27/2026,long_positions,MOG/A,795
01/27/2026,long_positions,ICHR,1377
01/27/2026,long_positions,WU,7469
01/27/2026,long_positions,EAT,914
01/27/2026,long_positions,STRL,701
01/27/2026,long_positions,CNS,5604
01/27/2026,long_positions,GRBK,2377
01/27/2026,long_positions,SNPS,98
01/27/2026,long_positions,KALU,33
01/27/2026,long_positions,APLD,1083
01/27/2026,long_positions,IPI,88
01/27/2026,long_positions,WLY,1288
01/27/2026,long_positions,RF,6180
01/27/2026,long_positions,HLMN,986
01/27/2026,long_positions,LIND,10369
01/27/2026,long_positions,SOC,507
01/27/2026,long_positions,CMRE,186
01/27/2026,long_positions,UHS,2235
01/27/2026,long_positions,GFF,2836
01/27/2026,long_positions,CNX,9046
01/27/2026,long_positions,UGI,1298
01/27/2026,long_positions,MRCY,892
01/27/2026,long_positions,MCB,1843
01/27/2026,long_positions,NPO,1792
01/27/2026,long_positions,NBIX,640
01/27/2026,long_positions,DHT,609
01/27/2026,long_positions,RIG,20940
01/27/2026,long_positions,CBZ,9244
01/27/2026,long_positions,V,1146
01/27/2026,long_positions,PNC,1035
01/27/2026,long_positions,IVZ,12533
01/27/2026,long_positions,NXRT,688
01/27/2026,long_positions,AHH,3363
01/27/2026,long_positions,HCA,444
01/27/2026,long_positions,HBAN,13764
01/27/2026,long_positions,BOOT,322
01/27/2026,long_positions,YUMC,4076
01/27/2026,long_positions,WLK,2845
01/27/2026,long_positions,HRMY,5302
01/27/2026,long_positions,MTRN,79
01/27/2026,long_positions,PHR,5229
01/27/2026,long_positions,CBRE,2293
01/27/2026,long_positions,PAG,2582
01/27/2026,long_positions,STRA,946
01/27/2026,long_positions,VIRT,1463
01/27/2026,long_positions,FIVE,1280
01/27/2026,long_positions,IONS,7138
01/27/2026,long_positions,PCTY,707
01/27/2026,long_positions,RTX,1069
01/27/2026,long_positions,IRM,8081
01/27/2026,long_positions,SEIC,1655
01/27/2026,long_positions,KSS,167
01/27/2026,long_positions,CHEF,1583
01/27/2026,long_positions,ROL,6135
01/27/2026,long_positions,ROKU,190
01/27/2026,long_positions,ITW,1245
01/27/2026,long_positions,VFC,1068
01/27/2026,long_positions,MSEX,4654
01/27/2026,long_positions,VRE,2632
01/27/2026,long_positions,DXPE,330
01/27/2026,long_positions,MYE,12160
01/27/2026,long_positions,M,1120
01/27/2026,long_positions,BBSI,602
01/27/2026,long_positions,ABR,27572
01/27/2026,long_positions,EHC,1895
01/27/2026,long_positions,IRTC,397
01/27/2026,long_positions,JBSS,1598
01/27/2026,long_positions,VMC,1288
01/27/2026,long_positions,PPG,1991
01/27/2026,long_positions,CAL,2973
01/27/2026,long_positions,OII,4454
01/27/2026,long_positions,MDGL,6
01/27/2026,long_positions,SBGI,539
01/27/2026,long_positions,MHO,1338
01/27/2026,long_positions,NOMD,263
01/27/2026,long_positions,APPN,3785
01/27/2026,long_positions,CNA,9592
01/27/2026,long_positions,APLS,4515
01/27/2026,long_positions,AJG,1255
01/27/2026,long_positions,OSCR,1325
01/27/2026,long_positions,SEB,10
01/27/2026,long_positions,UHT,135
01/27/2026,long_positions,VST,810
01/27/2026,long_positions,STT,4082
01/27/2026,long_positions,ARVN,4120
01/27/2026,long_positions,IPAR,3981
01/27/2026,long_positions,SLP,5219
01/27/2026,long_positions,RSG,202
01/27/2026,long_positions,SIGI,2029
01/27/2026,long_positions,EMR,769
01/27/2026,long_positions,GXO,1688
01/27/2026,long_positions,RPRX,602
01/27/2026,long_positions,CVCO,30
01/27/2026,long_positions,CRDO,91
01/27/2026,long_positions,STEP,2872
01/27/2026,long_positions,OLN,8948
01/27/2026,long_positions,OMC,1058
01/27/2026,long_positions,FR,2187
01/27/2026,long_positions,XYZ,6737
01/27/2026,long_positions,FLEX,684
01/27/2026,long_positions,ECL,645
01/27/2026,long_positions,ROAD,548
01/27/2026,long_positions,AZTA,4595
01/27/2026,long_positions,RCUS,105
01/27/2026,long_positions,COP,5657
01/27/2026,long_positions,BRSP,1927
01/27/2026,long_positions,ABM,4412
01/27/2026,long_positions,GEN,11747
01/27/2026,long_positions,EXLS,1325
01/27/2026,long_positions,ZYME,59
01/27/2026,long_positions,ESS,709
01/27/2026,long_positions,SHBI,1534
01/27/2026,long_positions,F,228
01/27/2026,long_positions,UVE,195
01/27/2026,long_positions,INTU,213
01/27/2026,long_positions,TDS,211
01/27/2026,long_positions,WRB,3068
01/27/2026,long_positions,PUMP,4933
01/27/2026,long_positions,HR,10234
01/27/2026,long_positions,QURE,228
01/27/2026,long_positions,HAYW,8830
01/27/2026,long_positions,ESI,10491
01/27/2026,long_positions,IMKTA,1011
01/27/2026,long_positions,MCK,47
01/27/2026,long_positions,WH,5106
01/27/2026,long_positions,RGR,7926
01/27/2026,long_positions,LCII,1685
01/27/2026,long_positions,OKE,649
01/27/2026,long_positions,KE,2193
01/27/2026,long_positions,AMC,70903
01/27/2026,long_positions,BRC,147
01/27/2026,long_positions,TNK,236
01/27/2026,long_positions,HEI,436
01/27/2026,long_positions,NVR,4
01/27/2026,long_positions,MMSI,446
01/27/2026,long_positions,UE,315
01/27/2026,long_positions,MTG,9413
01/27/2026,long_positions,AEO,497
01/27/2026,long_positions,ACA,450
01/27/2026,long_positions,ALNY,1469
01/27/2026,long_positions,DRH,586
01/27/2026,long_positions,CBT,470
01/27/2026,long_positions,TTI,101
01/27/2026,long_positions,KODK,98
01/27/2026,long_positions,ACIC,224
01/27/2026,long_positions,KR,2028
01/27/2026,long_positions,CHWY,5100
01/27/2026,long_positions,USFD,2936
01/27/2026,long_positions,ORI,3552
01/27/2026,long_positions,AIV,74820
01/27/2026,long_positions,PRIM,1456
01/27/2026,long_positions,HRL,3239
01/27/2026,long_positions,INVA,2580
01/27/2026,long_positions,MPW,873
01/27/2026,long_positions,CB,1171
01/27/2026,long_positions,LSCC,3424
01/27/2026,long_positions,GSBC,936
01/27/2026,long_positions,NPKI,18423
01/27/2026,long_positions,AVGO,899
01/27/2026,long_positions,HCI,35
01/27/2026,long_positions,ITIC,96
01/27/2026,long_positions,BC,770
01/27/2026,long_positions,LEA,519
01/27/2026,long_positions,OHI,4565
01/27/2026,long_positions,PGNY,77
01/27/2026,long_positions,CRGY,4887
01/27/2026,long_positions,CSR,50
01/27/2026,long_positions,PSA,365
01/27/2026,long_positions,MGM,4524
01/27/2026,long_positions,MPC,886
01/27/2026,long_positions,HLF,1066
01/27/2026,long_positions,GBX,117
01/27/2026,long_positions,R,1017
01/27/2026,long_positions,WDAY,2743
01/27/2026,long_positions,PRCT,8843
01/27/2026,long_positions,PAGS,18917
01/27/2026,long_positions,SDGR,10901
01/27/2026,long_positions,TVTX,262
01/27/2026,long_positions,KRNY,8662
01/27/2026,long_positions,LUV,5599
01/27/2026,long_positions,GL,876
01/27/2026,long_positions,HCC,97
01/27/2026,long_positions,TPR,2696
01/27/2026,long_positions,EIX,4152
01/27/2026,long_positions,VSH,3532
01/27/2026,long_positions,AZZ,171
01/27/2026,long_positions,FNB,8910
01/27/2026,long_positions,NHC,952
01/27/2026,long_positions,LMAT,1042
01/27/2026,long_positions,JPM,45
01/27/2026,long_positions,GNW,586
01/27/2026,long_positions,VTR,2859
01/27/2026,long_positions,DLTR,40
01/27/2026,long_positions,WMG,9607
01/27/2026,long_positions,COHR,6
01/27/2026,long_positions,GEHC,4152
01/27/2026,long_positions,ITRI,219
01/27/2026,long_positions,GRMN,1080
01/27/2026,long_positions,PLAB,26
01/27/2026,long_positions,PPL,16893
01/27/2026,long_positions,ZWS,7947
01/27/2026,long_positions,SEDG,4366
01/27/2026,long_positions,HALO,1210
01/27/2026,long_positions,ODC,2054
01/27/2026,long_positions,GTES,3884
01/27/2026,long_positions,PYPL,2117
01/27/2026,long_positions,MTZ,849
01/27/2026,long_positions,BMRN,10125
01/27/2026,long_positions,AA,4098
01/27/2026,long_positions,ALGT,32
01/27/2026,long_positions,KRYS,183
01/27/2026,long_positions,TRN,646
01/27/2026,long_positions,CHRW,1538
01/27/2026,long_positions,BXMT,3426
01/27/2026,long_positions,EWBC,4067
01/27/2026,long_positions,EFX,3057
01/27/2026,long_positions,LAMR,3128
01/27/2026,long_positions,TGTX,2880
01/27/2026,long_positions,HURN,12
01/27/2026,long_positions,DY,335
01/27/2026,long_positions,HLIO,1039
01/27/2026,long_positions,STAG,2718
01/27/2026,long_positions,AMAL,9030
01/27/2026,long_positions,WY,21700
01/27/2026,long_positions,KWR,674
01/27/2026,long_positions,GHC,138
01/27/2026,long_positions,NGVT,1573
01/27/2026,long_positions,ASAN,13475
01/27/2026,long_positions,BCRX,502
01/27/2026,long_positions,PEGA,772
01/27/2026,long_positions,MNST,1811
01/27/2026,long_positions,TER,465
01/27/2026,long_positions,ACVA,27636
01/27/2026,long_positions,MET,2192
01/27/2026,long_positions,LXU,8449
01/27/2026,long_positions,RGA,1706
01/27/2026,long_positions,SGHC,2555
01/27/2026,long_positions,FULT,6970
01/27/2026,long_positions,ITT,4039
01/27/2026,long_positions,QNST,8135
01/27/2026,long_positions,ELF,1976
01/27/2026,long_positions,DEI,22809
01/27/2026,long_positions,TR,12674
01/27/2026,long_positions,HLIT,36480
01/27/2026,long_positions,REG,10394
01/27/2026,long_positions,BKE,1925
01/27/2026,long_positions,ADI,722
01/27/2026,long_positions,AN,627
01/27/2026,long_positions,OGS,324
01/27/2026,long_positions,GE,1470
01/27/2026,long_positions,CPRT,2593
01/27/2026,long_positions,COO,3188
01/27/2026,long_positions,MYRG,224
01/27/2026,long_positions,NEM,2655
01/27/2026,long_positions,RUN,2416
01/27/2026,long_positions,SFIX,996
01/27/2026,long_positions,GTN,48526
01/27/2026,long_positions,RBLX,116
01/27/2026,long_positions,CWH,2779
01/27/2026,long_positions,XP,19704
01/27/2026,long_positions,BA,564
01/27/2026,long_positions,CPNG,5950
01/27/2026,long_positions,AFG,2894
01/27/2026,long_positions,BLK,76
01/27/2026,long_positions,SXT,41
01/27/2026,long_positions,CDNA,2890
01/27/2026,long_positions,WRLD,798
01/27/2026,long_positions,TOL,3070
01/27/2026,long_positions,NCNO,11760
01/27/2026,long_positions,MCY,64
01/27/2026,long_positions,CALX,5568
01/27/2026,long_positions,NTGR,1935
01/27/2026,long_positions,INTC,129
01/27/2026,long_positions,PRGS,645
01/27/2026,long_positions,HST,334
01/27/2026,long_positions,MGPI,1861
01/27/2026,long_positions,MUR,1811
01/27/2026,long_positions,AD,2702
01/27/2026,long_positions,HWM,812
01/27/2026,long_positions,SCHL,871
01/27/2026,long_positions,RYN,4734
01/27/2026,long_positions,AMG,446
01/27/2026,long_positions,RYTM,638
01/27/2026,long_positions,TTD,10188
01/27/2026,long_positions,CNOB,887
01/27/2026,long_positions,WM,1368
01/27/2026,long_positions,BRX,3925
01/27/2026,long_positions,PM,3102
01/27/2026,long_positions,CEVA,8061
01/27/2026,long_positions,EQT,12060
01/27/2026,long_positions,ARR,20355
01/27/2026,long_positions,CRAI,62
01/27/2026,long_positions,NWN,64
01/27/2026,long_positions,SLVM,1460
01/27/2026,long_positions,CDZI,12529
01/27/2026,long_positions,VAL,3643
01/27/2026,long_positions,UNFI,27
01/27/2026,long_positions,FLS,7406
01/27/2026,long_positions,OI,14833
01/27/2026,long_positions,SMPL,15837
01/27/2026,long_positions,UFPT,512
01/27/2026,long_positions,ABT,1520
01/27/2026,long_positions,KEX,309
01/27/2026,long_positions,NBR,157
01/27/2026,long_positions,GHM,875
01/27/2026,long_positions,IMVT,14427
01/27/2026,long_positions,HRB,2532
01/27/2026,long_positions,XMTR,1583
01/27/2026,long_positions,VTOL,874
01/27/2026,long_positions,BAC,12452
01/27/2026,long_positions,XYL,1041
01/27/2026,long_positions,WST,1296
01/27/2026,long_positions,AEE,4301
01/27/2026,long_positions,ADTN,19523
01/27/2026,long_positions,CRH,3148
01/27/2026,long_positions,PGC,5155
01/27/2026,long_positions,WAB,857
01/27/2026,long_positions,BFAM,1883
01/27/2026,long_positions,CCL,407
01/27/2026,long_positions,WNC,3999
01/27/2026,long_positions,HRTG,657
01/27/2026,long_positions,NVDA,512
01/27/2026,long_positions,ANF,129
01/27/2026,long_positions,NSSC,1185
01/27/2026,long_positions,NU,8300
01/27/2026,long_positions,TECX,3467
01/27/2026,long_positions,LC,4758
01/27/2026,long_positions,ATO,1527
01/27/2026,long_positions,SKWD,7282
01/27/2026,long_positions,LAD,1062
01/27/2026,long_positions,SAFE,8842
01/27/2026,long_positions,BNL,1206
01/27/2026,long_positions,CXW,7141
01/27/2026,long_positions,THC,301
01/27/2026,long_positions,BCC,2137
01/27/2026,long_positions,LTH,1318
01/27/2026,long_positions,FTV,1429
01/27/2026,long_positions,UHAL,2700
01/27/2026,long_positions,BOH,1362
01/27/2026,long_positions,JBHT,1157
01/27/2026,long_positions,TNC,603
01/27/2026,long_positions,IIIN,6418
01/27/2026,long_positions,NDAQ,1548
01/27/2026,long_positions,IRT,5549
01/27/2026,long_positions,PTC,1305
01/27/2026,long_positions,EPAC,2322
01/27/2026,long_positions,USB,4183
01/27/2026,long_positions,AMAT,856
01/27/2026,long_positions,UCB,2168
01/27/2026,long_positions,UFPI,868
01/27/2026,long_positions,CROX,236
01/27/2026,long_positions,CFFN,397
01/27/2026,long_positions,SITC,226
01/27/2026,long_positions,MELI,167
01/27/2026,long_positions,CTVA,2164
01/27/2026,long_positions,VREX,1223
01/27/2026,long_positions,NBIS,28
01/27/2026,long_positions,INN,1849
01/27/2026,long_positions,IBOC,844
01/27/2026,long_positions,CATY,880
01/27/2026,long_positions,STX,10
01/27/2026,long_positions,TRMB,1778
01/27/2026,long_positions,BBT,13134
01/27/2026,long_positions,RNR,498
01/27/2026,long_positions,Z,221
01/27/2026,long_positions,ARQT,37
01/27/2026,long_positions,MMM,1412
01/27/2026,long_positions,DD,4579
01/27/2026,long_positions,HTLD,11115
01/27/2026,long_positions,SKYW,719
01/27/2026,long_positions,CCS,70
01/27/2026,long_positions,CNC,4937
01/27/2026,long_positions,SFL,3789
01/27/2026,long_positions,SPXC,1655
01/27/2026,long_positions,FIVN,1690
01/27/2026,long_positions,ENTG,1205
01/27/2026,long_positions,UNH,928
01/27/2026,long_positions,BKD,9296
01/27/2026,long_positions,OTIS,2223
01/27/2026,long_positions,TW,4194
01/27/2026,long_positions,BLBD,2361
01/27/2026,long_positions,CHCT,270
01/27/2026,long_positions,EAF,2026
01/27/2026,long_positions,DINO,2197
01/27/2026,long_positions,XERS,2837
01/27/2026,long_positions,AVXL,59062
01/27/2026,long_positions,CWST,3776
01/27/2026,long_positions,BYD,2860
01/27/2026,long_positions,VZ,8607
01/27/2026,long_positions,EWTX,3329
01/27/2026,long_positions,PNW,77
01/27/2026,long_positions,DAR,294
01/27/2026,long_positions,MANU,9484
01/27/2026,long_positions,CHCO,424
01/27/2026,long_positions,CUBI,275
01/27/2026,long_positions,CTSH,2091
01/27/2026,long_positions,DG,1000
01/27/2026,long_positions,WWW,83
01/27/2026,long_positions,AMH,1643
01/27/2026,long_positions,MAT,1140
01/27/2026,long_positions,OZK,596
01/27/2026,long_positions,LMND,766
01/27/2026,long_positions,DT,6923
01/27/2026,long_positions,MRSH,1602
01/27/2026,long_positions,PG,821
01/27/2026,long_positions,ACM,1275
01/27/2026,long_positions,MS,786
01/27/2026,long_positions,PECO,7262
01/27/2026,long_positions,CORT,2254
01/27/2026,long_positions,TTWO,863
01/27/2026,long_positions,ADP,1968
01/27/2026,long_positions,HUBG,933
01/27/2026,long_positions,ZETA,7861
