Date,Port,ticker,shares
02/02/2026,long_positions,UPBD,4300
02/02/2026,long_positions,BOKF,2179
02/02/2026,long_positions,EQH,15242
02/02/2026,long_positions,TRGP,361
02/02/2026,long_positions,TALO,1869
02/02/2026,long_positions,REGN,497
02/02/2026,long_positions,PARR,13
02/02/2026,long_positions,NEXA,35
02/02/2026,long_positions,SCHW,4463
02/02/2026,long_positions,RAMP,484
02/02/2026,long_positions,RL,649
02/02/2026,long_positions,WK,586
02/02/2026,long_positions,DCO,528
02/02/2026,long_positions,VCYT,1789
02/02/2026,long_positions,OMF,4844
02/02/2026,long_positions,ETSY,965
02/02/2026,long_positions,MXL,12652
02/02/2026,long_positions,EL,1412
02/02/2026,long_positions,SENEA,356
02/02/2026,long_positions,GLNG,2492
02/02/2026,long_positions,CFR,927
02/02/2026,long_positions,ACIW,3630
02/02/2026,long_positions,TPH,3367
02/02/2026,long_positions,AGIO,543
02/02/2026,long_positions,SABR,105190
02/02/2026,long_positions,BLMN,6937
02/02/2026,long_positions,NOVT,566
02/02/2026,long_positions,EEFT,2759
02/02/2026,long_positions,MCS,44
02/02/2026,long_positions,LVS,1048
02/02/2026,long_positions,JAZZ,1024
02/02/2026,long_positions,WBS,430
02/02/2026,long_positions,LGND,218
02/02/2026,long_positions,PRU,1047
02/02/2026,long_positions,MO,3758
02/02/2026,long_positions,NX,4451
02/02/2026,long_positions,MUSA,353
02/02/2026,long_positions,PCRX,307
02/02/2026,long_positions,GPC,1911
02/02/2026,long_positions,KBR,1645
02/02/2026,long_positions,HUBS,1403
02/02/2026,long_positions,ACGL,3664
02/02/2026,long_positions,UNIT,14455
02/02/2026,long_positions,FIS,7921
02/02/2026,long_positions,FHN,21787
02/02/2026,long_positions,TBBK,2819
02/02/2026,long_positions,TMHC,39
02/02/2026,long_positions,FG,6550
02/02/2026,long_positions,PCOR,1465
02/02/2026,long_positions,CCOI,3818
02/02/2026,long_positions,OSIS,318
02/02/2026,long_positions,EPRT,7633
