Date,Port,ticker,shares
01/29/2026,US_live_port,VITL,-60
01/29/2026,US_live_port,META,-478
01/29/2026,US_live_port,RXO,-166
01/29/2026,US_live_port,ACHC,-564
01/29/2026,US_live_port,SEI,-148
01/29/2026,US_live_port,TPH,4014
01/29/2026,US_live_port,NE,5331
01/29/2026,US_live_port,AGIO,876
01/29/2026,US_live_port,SABR,-1490
01/29/2026,US_live_port,PINS,2454
01/29/2026,US_live_port,AVNS,-508
01/29/2026,US_live_port,BLMN,23448
01/29/2026,US_live_port,NOVT,1249
01/29/2026,US_live_port,EEFT,1274
01/29/2026,US_live_port,LZB,-175
01/29/2026,US_live_port,TPL,-737
01/29/2026,US_live_port,MCS,-14488
01/29/2026,US_live_port,LVS,-2858
01/29/2026,US_live_port,JAZZ,1074
01/29/2026,US_live_port,WBS,2946
01/29/2026,US_live_port,OVV,-10932
01/29/2026,US_live_port,HFWA,500
01/29/2026,US_live_port,LGND,288
01/29/2026,US_live_port,INSM,2
01/29/2026,US_live_port,PRU,-309
01/29/2026,US_live_port,PLPC,-75
01/29/2026,US_live_port,MO,4587
01/29/2026,US_live_port,BLFS,-78
01/29/2026,US_live_port,NX,4824
01/29/2026,US_live_port,NFLX,-516
01/29/2026,US_live_port,LMT,-463
01/29/2026,US_live_port,MUSA,633
01/29/2026,US_live_port,PCRX,2965
01/29/2026,US_live_port,WGS,-2049
01/29/2026,US_live_port,GPC,2059
01/29/2026,US_live_port,SMTC,-522
01/29/2026,US_live_port,FMBH,709
01/29/2026,US_live_port,KBR,-1197
01/29/2026,US_live_port,RSI,-14245
01/29/2026,US_live_port,GOGO,-560
01/29/2026,US_live_port,HUBS,845
01/29/2026,US_live_port,A,-1217
01/29/2026,US_live_port,ACGL,-1586
01/29/2026,US_live_port,UNIT,-36
01/29/2026,US_live_port,FIS,10039
01/29/2026,US_live_port,VLY,-12548
01/29/2026,US_live_port,FHN,14959
01/29/2026,US_live_port,OMER,-1850
01/29/2026,US_live_port,TBBK,-733
01/29/2026,US_live_port,TMHC,124
01/29/2026,US_live_port,FG,-2225
01/29/2026,US_live_port,APEI,-2301
01/29/2026,US_live_port,NOV,-11499
01/29/2026,US_live_port,PCOR,3989
01/29/2026,US_live_port,CCOI,3821
01/29/2026,US_live_port,OSIS,427
01/29/2026,US_live_port,MCO,-747
01/29/2026,US_live_port,EPRT,5455
01/29/2026,US_live_port,CACC,707
01/29/2026,US_live_port,LYV,1064
01/29/2026,US_live_port,CLH,-2006
01/29/2026,US_live_port,SB,-16657
01/29/2026,US_live_port,GSIT,6227
01/29/2026,US_live_port,MTUS,276
01/29/2026,US_live_port,BKR,-369
01/29/2026,US_live_port,UPS,-4300
01/29/2026,US_live_port,WDFC,-230
01/29/2026,US_live_port,AVPT,5354
01/29/2026,US_live_port,SNAP,39455
01/29/2026,US_live_port,QCOM,3704
01/29/2026,US_live_port,ROST,-842
01/29/2026,US_live_port,PNR,-4529
01/29/2026,US_live_port,LOB,-86
01/29/2026,US_live_port,LFST,8022
01/29/2026,US_live_port,WEC,-729
01/29/2026,US_live_port,ALB,2326
01/29/2026,US_live_port,PNFP,5333
01/29/2026,US_live_port,GCMG,16194
01/29/2026,US_live_port,CALY,6716
01/29/2026,US_live_port,OMCL,2417
01/29/2026,US_live_port,MOH,528
01/29/2026,US_live_port,BGS,-3091
01/29/2026,US_live_port,JXN,-3237
01/29/2026,US_live_port,GTLB,-696
01/29/2026,US_live_port,MAR,266
01/29/2026,US_live_port,ILMN,-265
01/29/2026,US_live_port,EGY,-9075
01/29/2026,US_live_port,NNN,-5399
01/29/2026,US_live_port,TROX,16159
01/29/2026,US_live_port,PLXS,786
01/29/2026,US_live_port,SM,-349
01/29/2026,US_live_port,SLGN,-32
01/29/2026,US_live_port,HAE,854
01/29/2026,US_live_port,TXRH,-2045
01/29/2026,US_live_port,WD,849
01/29/2026,US_live_port,PR,-10184
01/29/2026,US_live_port,CYD,-2289
01/29/2026,US_live_port,KRO,18021
01/29/2026,US_live_port,TEX,-156
01/29/2026,US_live_port,PTCT,5
01/29/2026,US_live_port,MWA,2909
01/29/2026,US_live_port,RMD,-2271
01/29/2026,US_live_port,CC,-4584
01/29/2026,US_live_port,HIMS,-1482
01/29/2026,US_live_port,VSAT,25
01/29/2026,US_live_port,ACI,-1776
01/29/2026,US_live_port,MNKD,-11549
01/29/2026,US_live_port,CNM,1586
01/29/2026,US_live_port,BHVN,-27
01/29/2026,US_live_port,AMBA,-1628
01/29/2026,US_live_port,BPOP,828
01/29/2026,US_live_port,RLJ,-4559
01/29/2026,US_live_port,SPB,119
01/29/2026,US_live_port,CTO,955
01/29/2026,US_live_port,BKNG,112
01/29/2026,US_live_port,TNET,3257
01/29/2026,US_live_port,EQR,3707
01/29/2026,US_live_port,CRWD,-606
01/29/2026,US_live_port,SLNO,-665
01/29/2026,US_live_port,DXC,15419
01/29/2026,US_live_port,CPF,-12358
01/29/2026,US_live_port,ADNT,-3874
01/29/2026,US_live_port,SPNT,592
01/29/2026,US_live_port,MEDP,-135
01/29/2026,US_live_port,IESC,49
01/29/2026,US_live_port,MGRC,-1295
01/29/2026,US_live_port,ZTS,1557
01/29/2026,US_live_port,IMAX,3248
01/29/2026,US_live_port,SFNC,15425
01/29/2026,US_live_port,ATRC,2890
01/29/2026,US_live_port,EQBK,742
01/29/2026,US_live_port,NN,-9536
01/29/2026,US_live_port,AWK,-1399
01/29/2026,US_live_port,AROC,15805
01/29/2026,US_live_port,PODD,332
01/29/2026,US_live_port,REPL,-4205
01/29/2026,US_live_port,ASIX,-11142
01/29/2026,US_live_port,HOV,507
01/29/2026,US_live_port,COIN,-688
01/29/2026,US_live_port,HCSG,1198
01/29/2026,US_live_port,COLB,-1126
01/29/2026,US_live_port,UTHR,245
01/29/2026,US_live_port,HTZ,-8872
01/29/2026,US_live_port,XNCR,4643
01/29/2026,US_live_port,ACLX,3539
01/29/2026,US_live_port,LAND,-122
01/29/2026,US_live_port,FELE,-300
01/29/2026,US_live_port,BSY,-8441
01/29/2026,US_live_port,AX,-2316
01/29/2026,US_live_port,DCI,-3436
01/29/2026,US_live_port,AEIS,825
01/29/2026,US_live_port,GOLF,-687
01/29/2026,US_live_port,ICLR,-1168
01/29/2026,US_live_port,MPWR,-620
01/29/2026,US_live_port,NVST,-6359
01/29/2026,US_live_port,BANF,-397
01/29/2026,US_live_port,CENX,21
01/29/2026,US_live_port,CPAY,-742
01/29/2026,US_live_port,RGTI,-1402
01/29/2026,US_live_port,FAST,-1682
01/29/2026,US_live_port,MU,482
01/29/2026,US_live_port,YETI,-3572
01/29/2026,US_live_port,SBLK,13669
01/29/2026,US_live_port,NOC,-875
01/29/2026,US_live_port,HNI,-102
01/29/2026,US_live_port,FSLR,1596
01/29/2026,US_live_port,TDW,-762
01/29/2026,US_live_port,HLX,511
01/29/2026,US_live_port,YUM,-17
01/29/2026,US_live_port,POR,715
01/29/2026,US_live_port,DAVE,2
01/29/2026,US_live_port,ORC,-1615
01/29/2026,US_live_port,LASR,-2615
01/29/2026,US_live_port,ATKR,2070
01/29/2026,US_live_port,BWA,2709
01/29/2026,US_live_port,KFY,956
01/29/2026,US_live_port,ED,-4320
01/29/2026,US_live_port,CF,-1711
01/29/2026,US_live_port,FHI,2289
01/29/2026,US_live_port,AXON,160
01/29/2026,US_live_port,TPB,-1857
01/29/2026,US_live_port,BFH,1788
01/29/2026,US_live_port,IART,1265
01/29/2026,US_live_port,ABCB,-2506
01/29/2026,US_live_port,GIS,-537
01/29/2026,US_live_port,ON,-1998
01/29/2026,US_live_port,MDB,-624
01/29/2026,US_live_port,HSTM,-187
01/29/2026,US_live_port,AME,-801
01/29/2026,US_live_port,OGE,5352
01/29/2026,US_live_port,MDLZ,-11155
01/29/2026,US_live_port,ENSG,108
01/29/2026,US_live_port,USPH,-44
01/29/2026,US_live_port,VNO,-10462
01/29/2026,US_live_port,CME,-1416
01/29/2026,US_live_port,CAR,-140
01/29/2026,US_live_port,AXP,1016
01/29/2026,US_live_port,SNA,-183
01/29/2026,US_live_port,GOOG,-605
01/29/2026,US_live_port,PTGX,8
01/29/2026,US_live_port,CLB,-2116
01/29/2026,US_live_port,GD,757
01/29/2026,US_live_port,PEP,-3494
01/29/2026,US_live_port,JACK,-38
01/29/2026,US_live_port,VISN,-11356
01/29/2026,US_live_port,TNL,833
01/29/2026,US_live_port,GSAT,949
01/29/2026,US_live_port,RPM,-1069
01/29/2026,US_live_port,MSFT,-451
01/29/2026,US_live_port,ROIV,4529
01/29/2026,US_live_port,SYF,-5800
01/29/2026,US_live_port,PFS,1836
01/29/2026,US_live_port,USNA,8488
01/29/2026,US_live_port,ALV,2182
01/29/2026,US_live_port,BLDR,-534
01/29/2026,US_live_port,PLD,947
01/29/2026,US_live_port,VICI,1393
01/29/2026,US_live_port,CPT,1990
01/29/2026,US_live_port,FHB,-1958
01/29/2026,US_live_port,BCO,1151
01/29/2026,US_live_port,SF,3689
01/29/2026,US_live_port,FDS,-530
01/29/2026,US_live_port,ADBE,-222
01/29/2026,US_live_port,EYE,-799
01/29/2026,US_live_port,ADM,878
01/29/2026,US_live_port,FCF,-4223
01/29/2026,US_live_port,LUMN,-13958
01/29/2026,US_live_port,FRT,2992
01/29/2026,US_live_port,RGEN,-1618
01/29/2026,US_live_port,ADT,1045
01/29/2026,US_live_port,TEAM,555
01/29/2026,US_live_port,BCPC,-2327
01/29/2026,US_live_port,SHW,-537
01/29/2026,US_live_port,TXT,3509
01/29/2026,US_live_port,KNSL,-371
01/29/2026,US_live_port,SYBT,1576
01/29/2026,US_live_port,CAG,-3776
01/29/2026,US_live_port,BY,-8709
01/29/2026,US_live_port,VVV,-973
01/29/2026,US_live_port,REZI,923
01/29/2026,US_live_port,CECO,-3027
01/29/2026,US_live_port,HOPE,-2239
01/29/2026,US_live_port,FLG,23259
01/29/2026,US_live_port,KNSA,-3150
01/29/2026,US_live_port,FTDR,-4607
01/29/2026,US_live_port,FANG,-1241
01/29/2026,US_live_port,AGX,153
01/29/2026,US_live_port,SNDX,8421
01/29/2026,US_live_port,PJT,-2082
01/29/2026,US_live_port,MBWM,-4099
01/29/2026,US_live_port,ECPG,1657
01/29/2026,US_live_port,JKHY,565
01/29/2026,US_live_port,GPK,-35
01/29/2026,US_live_port,TPG,-6173
01/29/2026,US_live_port,XPRO,1815
01/29/2026,US_live_port,UMH,7772
01/29/2026,US_live_port,MKC,8579
01/29/2026,US_live_port,CRM,2037
01/29/2026,US_live_port,AMSF,-173
01/29/2026,US_live_port,HOMB,1356
01/29/2026,US_live_port,AMRC,12
01/29/2026,US_live_port,KEYS,-594
01/29/2026,US_live_port,BRBR,-35
01/29/2026,US_live_port,WMT,1040
01/29/2026,US_live_port,VLO,276
01/29/2026,US_live_port,KRG,2055
01/29/2026,US_live_port,DKNG,3555
01/29/2026,US_live_port,HHH,127
01/29/2026,US_live_port,TCMD,-3021
01/29/2026,US_live_port,PEG,-90
01/29/2026,US_live_port,COKE,1161
01/29/2026,US_live_port,HD,-1814
01/29/2026,US_live_port,OFIX,1179
01/29/2026,US_live_port,CVI,425
01/29/2026,US_live_port,MSA,-1014
01/29/2026,US_live_port,KOP,-1011
01/29/2026,US_live_port,SOFI,-937
01/29/2026,US_live_port,CRVL,-26
01/29/2026,US_live_port,LULU,-241
01/29/2026,US_live_port,RS,-1789
01/29/2026,US_live_port,VC,-2919
01/29/2026,US_live_port,ARLO,3478
01/29/2026,US_live_port,PTEN,-2034
01/29/2026,US_live_port,MCD,1654
01/29/2026,US_live_port,ITGR,-1208
01/29/2026,US_live_port,MRVL,4783
01/29/2026,US_live_port,HIG,-3562
01/29/2026,US_live_port,SLAB,-1772
01/29/2026,US_live_port,HAFC,-1953
01/29/2026,US_live_port,DKS,-253
01/29/2026,US_live_port,WGO,1556
01/29/2026,US_live_port,ASB,346
01/29/2026,US_live_port,VYX,-2809
01/29/2026,US_live_port,INTA,-4234
01/29/2026,US_live_port,NEO,-2999
01/29/2026,US_live_port,SNDR,-2052
01/29/2026,US_live_port,MC,-1489
01/29/2026,US_live_port,AKBA,-1271
01/29/2026,US_live_port,CACI,11
01/29/2026,US_live_port,HY,7503
01/29/2026,US_live_port,CCNE,-11055
01/29/2026,US_live_port,ATEC,4158
01/29/2026,US_live_port,GPRO,-1498
01/29/2026,US_live_port,HPE,5535
01/29/2026,US_live_port,TWST,-179
01/29/2026,US_live_port,INDB,-655
01/29/2026,US_live_port,YORW,-47
01/29/2026,US_live_port,BE,366
01/29/2026,US_live_port,RIVN,-310
01/29/2026,US_live_port,SIGA,-144
01/29/2026,US_live_port,ACLS,-18
01/29/2026,US_live_port,CUZ,-11400
01/29/2026,US_live_port,SNX,1557
01/29/2026,US_live_port,PFG,-6043
01/29/2026,US_live_port,KLAC,-107
01/29/2026,US_live_port,IPGP,-13
01/29/2026,US_live_port,CENTA,47
01/29/2026,US_live_port,CMP,-3863
01/29/2026,US_live_port,TRS,5548
01/29/2026,US_live_port,TOST,496
01/29/2026,US_live_port,LRN,4323
01/29/2026,US_live_port,NBHC,-1007
01/29/2026,US_live_port,LTC,-5793
01/29/2026,US_live_port,ALK,762
01/29/2026,US_live_port,MTW,-10299
01/29/2026,US_live_port,BAP,1135
01/29/2026,US_live_port,RRR,6785
01/29/2026,US_live_port,SBRA,6766
01/29/2026,US_live_port,CPRI,-1174
01/29/2026,US_live_port,BMI,-114
01/29/2026,US_live_port,LBRT,-1296
01/29/2026,US_live_port,SSD,-7
01/29/2026,US_live_port,SPOT,435
01/29/2026,US_live_port,PRVA,2333
01/29/2026,US_live_port,PB,846
01/29/2026,US_live_port,PSN,-9
01/29/2026,US_live_port,WEN,41798
01/29/2026,US_live_port,BKH,1078
01/29/2026,US_live_port,CLFD,3267
01/29/2026,US_live_port,YOU,848
01/29/2026,US_live_port,FA,-8198
01/29/2026,US_live_port,AKR,-588
01/29/2026,US_live_port,COLM,-1639
01/29/2026,US_live_port,ANDE,165
01/29/2026,US_live_port,ROP,68
01/29/2026,US_live_port,INVX,-173
01/29/2026,US_live_port,DBI,-9322
01/29/2026,US_live_port,BFS,-93
01/29/2026,US_live_port,APLE,-2375
01/29/2026,US_live_port,WSC,13547
01/29/2026,US_live_port,ECVT,-2670
01/29/2026,US_live_port,REXR,-3413
01/29/2026,US_live_port,FUN,-10073
01/29/2026,US_live_port,EW,5558
01/29/2026,US_live_port,SNOW,-18
01/29/2026,US_live_port,RIGL,32
01/29/2026,US_live_port,WELL,2140
01/29/2026,US_live_port,STBA,-451
01/29/2026,US_live_port,SHOO,384
01/29/2026,US_live_port,NWPX,18
01/29/2026,US_live_port,WTFC,-2894
01/29/2026,US_live_port,MMYT,-540
01/29/2026,US_live_port,LKQ,888
01/29/2026,US_live_port,BANC,630
01/29/2026,US_live_port,PMT,123
01/29/2026,US_live_port,JOE,-1980
01/29/2026,US_live_port,CYRX,-7336
01/29/2026,US_live_port,AER,1949
01/29/2026,US_live_port,UBSI,-8762
01/29/2026,US_live_port,EPR,-3022
01/29/2026,US_live_port,ELS,-6052
01/29/2026,US_live_port,HLNE,-738
01/29/2026,US_live_port,APAM,-94
01/29/2026,US_live_port,WVE,5637
01/29/2026,US_live_port,BWXT,-331
01/29/2026,US_live_port,FBK,-4623
01/29/2026,US_live_port,WABC,4319
01/29/2026,US_live_port,NSIT,-555
01/29/2026,US_live_port,WINA,-6
01/29/2026,US_live_port,JCI,2183
01/29/2026,US_live_port,WFC,-3161
01/29/2026,US_live_port,DE,-528
01/29/2026,US_live_port,AYI,284
01/29/2026,US_live_port,CCC,-1557
01/29/2026,US_live_port,HIFS,236
01/29/2026,US_live_port,AXSM,1252
01/29/2026,US_live_port,SBAC,-833
01/29/2026,US_live_port,BSX,-542
01/29/2026,US_live_port,RHI,-143
01/29/2026,US_live_port,LAB,-1339
01/29/2026,US_live_port,TRV,871
01/29/2026,US_live_port,MIDD,-1165
01/29/2026,US_live_port,EZPW,2359
01/29/2026,US_live_port,CMC,2329
01/29/2026,US_live_port,HTH,-2580
01/29/2026,US_live_port,WMB,4182
01/29/2026,US_live_port,LNN,466
01/29/2026,US_live_port,CCK,-417
01/29/2026,US_live_port,ENVX,-101
01/29/2026,US_live_port,EVCM,-354
01/29/2026,US_live_port,APO,-39
01/29/2026,US_live_port,REX,54
01/29/2026,US_live_port,DXCM,-123
01/29/2026,US_live_port,PVH,-1732
01/29/2026,US_live_port,DAN,298
01/29/2026,US_live_port,SGI,-7739
01/29/2026,US_live_port,SAIA,-249
01/29/2026,US_live_port,TLN,-875
01/29/2026,US_live_port,STLD,-2873
01/29/2026,US_live_port,BLKB,6553
01/29/2026,US_live_port,CYTK,488
01/29/2026,US_live_port,LQDT,-456
01/29/2026,US_live_port,AVA,-618
01/29/2026,US_live_port,OPLN,23
01/29/2026,US_live_port,ALNT,1763
01/29/2026,US_live_port,GEF,4770
01/29/2026,US_live_port,ENPH,3627
01/29/2026,US_live_port,DTE,-1248
01/29/2026,US_live_port,AXS,485
01/29/2026,US_live_port,SITE,449
01/29/2026,US_live_port,DIN,-2658
01/29/2026,US_live_port,LGIH,808
01/29/2026,US_live_port,GPI,812
01/29/2026,US_live_port,UVV,-5935
01/29/2026,US_live_port,MAN,-10258
01/29/2026,US_live_port,HIW,373
01/29/2026,US_live_port,FLYW,-12910
01/29/2026,US_live_port,QTWO,1806
01/29/2026,US_live_port,NWSA,26820
01/29/2026,US_live_port,CW,818
01/29/2026,US_live_port,WSBC,1336
01/29/2026,US_live_port,URGN,-1738
01/29/2026,US_live_port,STC,3167
01/29/2026,US_live_port,CHKP,3566
01/29/2026,US_live_port,AAT,-2811
01/29/2026,US_live_port,MAS,-6216
01/29/2026,US_live_port,FERG,-1929
01/29/2026,US_live_port,MSGS,-986
01/29/2026,US_live_port,DNLI,-7353
01/29/2026,US_live_port,AAMI,53
01/29/2026,US_live_port,FFIV,684
01/29/2026,US_live_port,MLKN,5186
01/29/2026,US_live_port,ZM,-7051
01/29/2026,US_live_port,LEN,3345
01/29/2026,US_live_port,HWC,-274
01/29/2026,US_live_port,ANAB,-2498
01/29/2026,US_live_port,ENVA,412
01/29/2026,US_live_port,TLRY,7860
01/29/2026,US_live_port,PFSI,107
01/29/2026,US_live_port,DECK,-1480
01/29/2026,US_live_port,MKTX,-2576
01/29/2026,US_live_port,MOS,13065
01/29/2026,US_live_port,BX,-4371
01/29/2026,US_live_port,IP,4120
01/29/2026,US_live_port,AVB,2080
01/29/2026,US_live_port,EXTR,-2610
01/29/2026,US_live_port,NPK,95
01/29/2026,US_live_port,KMI,7294
01/29/2026,US_live_port,CNK,-5855
01/29/2026,US_live_port,CTRE,-2333
01/29/2026,US_live_port,TSN,10470
01/29/2026,US_live_port,BRO,-7781
01/29/2026,US_live_port,HOOD,-4306
01/29/2026,US_live_port,WMK,282
01/29/2026,US_live_port,IBP,-118
01/29/2026,US_live_port,DELL,5192
01/29/2026,US_live_port,WLFC,-898
01/29/2026,US_live_port,FCFS,-1925
01/29/2026,US_live_port,PLUS,659
01/29/2026,US_live_port,RBC,682
01/29/2026,US_live_port,SHEN,8797
01/29/2026,US_live_port,ADC,-2652
01/29/2026,US_live_port,DHC,-17686
01/29/2026,US_live_port,TWI,-6232
01/29/2026,US_live_port,ALSN,2587
01/29/2026,US_live_port,SBUX,-5140
01/29/2026,US_live_port,DX,-29150
01/29/2026,US_live_port,PCAR,942
01/29/2026,US_live_port,FFIN,-348
01/29/2026,US_live_port,SO,64
01/29/2026,US_live_port,VRSK,-1895
01/29/2026,US_live_port,AMR,-96
01/29/2026,US_live_port,BRZE,1110
01/29/2026,US_live_port,NBN,688
01/29/2026,US_live_port,BMY,-927
01/29/2026,US_live_port,NDSN,-249
01/29/2026,US_live_port,LQDA,280
01/29/2026,US_live_port,ESRT,-1802
01/29/2026,US_live_port,ALGN,-2799
01/29/2026,US_live_port,RES,-150
01/29/2026,US_live_port,WYNN,3828
01/29/2026,US_live_port,ICE,-2395
01/29/2026,US_live_port,ELAN,-3582
01/29/2026,US_live_port,LSTR,-968
01/29/2026,US_live_port,RMBS,-176
01/29/2026,US_live_port,BGC,1879
01/29/2026,US_live_port,URBN,548
01/29/2026,US_live_port,FIZZ,-290
01/29/2026,US_live_port,TBPH,1135
01/29/2026,US_live_port,SHC,-933
01/29/2026,US_live_port,STGW,-444
01/29/2026,US_live_port,WTW,-311
01/29/2026,US_live_port,AON,1107
01/29/2026,US_live_port,ATR,855
01/29/2026,US_live_port,WCC,1847
01/29/2026,US_live_port,ASMB,-2248
01/29/2026,US_live_port,FSK,3636
01/29/2026,US_live_port,CWK,90
01/29/2026,US_live_port,CIEN,968
01/29/2026,US_live_port,GS,248
01/29/2026,US_live_port,EXC,3252
01/29/2026,US_live_port,FISI,1568
01/29/2026,US_live_port,WWD,221
01/29/2026,US_live_port,ICFI,-389
01/29/2026,US_live_port,PI,-52
01/29/2026,US_live_port,ADUS,-752
01/29/2026,US_live_port,FBIN,-2609
01/29/2026,US_live_port,BV,3868
01/29/2026,US_live_port,XHR,195
01/29/2026,US_live_port,BH,83
01/29/2026,US_live_port,FDX,262
01/29/2026,US_live_port,ARW,-3755
01/29/2026,US_live_port,JBTM,-2183
01/29/2026,US_live_port,RRX,-1309
01/29/2026,US_live_port,MA,179
01/29/2026,US_live_port,OXM,-128
01/29/2026,US_live_port,WOR,-687
01/29/2026,US_live_port,ONB,-2616
01/29/2026,US_live_port,ROG,16
01/29/2026,US_live_port,CBU,-2032
01/29/2026,US_live_port,INVH,7598
01/29/2026,US_live_port,LDOS,910
01/29/2026,US_live_port,HII,548
01/29/2026,US_live_port,BTU,164
01/29/2026,US_live_port,TMP,-3147
01/29/2026,US_live_port,VRSN,2218
01/29/2026,US_live_port,FIX,48
01/29/2026,US_live_port,SXC,-12188
01/29/2026,US_live_port,KBH,586
01/29/2026,US_live_port,XOM,-2880
01/29/2026,US_live_port,VICR,-748
01/29/2026,US_live_port,MTSI,-1956
01/29/2026,US_live_port,ABEO,5653
01/29/2026,US_live_port,ORN,79
01/29/2026,US_live_port,CABO,1302
01/29/2026,US_live_port,FICO,396
01/29/2026,US_live_port,EVRG,-9733
01/29/2026,US_live_port,TWLO,638
01/29/2026,US_live_port,SD,11023
01/29/2026,US_live_port,AAON,-307
01/29/2026,US_live_port,BJRI,1532
01/29/2026,US_live_port,BK,2840
01/29/2026,US_live_port,CRK,-4625
01/29/2026,US_live_port,CPS,15
01/29/2026,US_live_port,PFGC,1726
01/29/2026,US_live_port,LYTS,2988
01/29/2026,US_live_port,PGR,-1668
01/29/2026,US_live_port,IEX,-2962
01/29/2026,US_live_port,UFCS,-8691
01/29/2026,US_live_port,BKU,1774
01/29/2026,US_live_port,SMR,-20308
01/29/2026,US_live_port,LNC,35
01/29/2026,US_live_port,AGM,60
01/29/2026,US_live_port,TEL,1132
01/29/2026,US_live_port,ORCL,-2528
01/29/2026,US_live_port,SMCI,-1920
01/29/2026,US_live_port,MIRM,3644
01/29/2026,US_live_port,HBNC,9094
01/29/2026,US_live_port,ARWR,2152
01/29/2026,US_live_port,BXP,-8612
01/29/2026,US_live_port,FITB,-71
01/29/2026,US_live_port,PLNT,518
01/29/2026,US_live_port,AKAM,-425
01/29/2026,US_live_port,ASH,93
01/29/2026,US_live_port,CMCO,-374
01/29/2026,US_live_port,TAP,-5640
01/29/2026,US_live_port,MMS,374
01/29/2026,US_live_port,CCEP,6323
01/29/2026,US_live_port,TRU,2037
01/29/2026,US_live_port,VSCO,22
01/29/2026,US_live_port,GM,2784
01/29/2026,US_live_port,RDWR,1339
01/29/2026,US_live_port,CWEN,9119
01/29/2026,US_live_port,STE,-1059
01/29/2026,US_live_port,USLM,779
01/29/2026,US_live_port,BOX,-2977
01/29/2026,US_live_port,VCEL,1843
01/29/2026,US_live_port,KMX,1575
01/29/2026,US_live_port,DTM,691
01/29/2026,US_live_port,RHP,-5336
01/29/2026,US_live_port,UVSP,201
01/29/2026,US_live_port,NMIH,5696
01/29/2026,US_live_port,OTTR,-331
01/29/2026,US_live_port,INSW,291
01/29/2026,US_live_port,HNRG,3646
01/29/2026,US_live_port,BZH,-1409
01/29/2026,US_live_port,CRBG,7726
01/29/2026,US_live_port,XENE,47
01/29/2026,US_live_port,BANR,-3077
01/29/2026,US_live_port,MKL,-288
01/29/2026,US_live_port,GLDD,-6731
01/29/2026,US_live_port,JANX,-83
01/29/2026,US_live_port,SRRK,-484
01/29/2026,US_live_port,FFBC,-5796
01/29/2026,US_live_port,GT,-16446
01/29/2026,US_live_port,ALLY,6150
01/29/2026,US_live_port,MOG/A,830
01/29/2026,US_live_port,WSM,-2148
01/29/2026,US_live_port,SLM,5449
01/29/2026,US_live_port,CLSK,-2993
01/29/2026,US_live_port,OUT,-17326
01/29/2026,US_live_port,POWI,-39
01/29/2026,US_live_port,ICHR,662
01/29/2026,US_live_port,NHI,-1195
01/29/2026,US_live_port,WU,6182
01/29/2026,US_live_port,ANET,-931
01/29/2026,US_live_port,EAT,769
01/29/2026,US_live_port,PAR,4296
01/29/2026,US_live_port,STRL,579
01/29/2026,US_live_port,PFE,15092
01/29/2026,US_live_port,CVS,13
01/29/2026,US_live_port,CNS,2545
01/29/2026,US_live_port,GRBK,877
01/29/2026,US_live_port,SNPS,209
01/29/2026,US_live_port,VSEC,-805
01/29/2026,US_live_port,KALU,9
01/29/2026,US_live_port,APLD,-1117
01/29/2026,US_live_port,MQ,-9237
01/29/2026,US_live_port,MIR,-1307
01/29/2026,US_live_port,IPI,-3022
01/29/2026,US_live_port,TCBK,871
01/29/2026,US_live_port,WLY,2743
01/29/2026,US_live_port,RF,10242
